ngram	year	match_count	page_count	volume_count
übergeordnete	1960	3	3	1
übergeordnete	1962	2	2	2
übergeordnete	1965	2	2	2
übergeordnete	1966	1	1	1
übergeordnete	1967	1	1	1
übergeordnete	1969	5	5	4
übergeordnete	1971	2	1	1
übergeordnete	1973	2	2	2
übergeordnete	1977	3	3	2
übergeordnete	1978	1	1	1
übergeordnete	1979	2	2	2
übergeordnete	1980	3	3	2
übergeordnete	1982	2	2	2
übergeordnete	1983	2	2	2
übergeordnete	1985	4	4	2
übergeordnete	1987	4	4	2
übergeordnete	1989	1	1	1
übergeordnete	1995	2	2	1
übergeordnete	1996	3	3	2
übergeordnete	1999	1	1	1
übergeordnete	2000	1	1	1
übergeordnete	2001	7	6	1
übergeordnete	2004	2	1	1
übergeordnete	2005	1	1	1
übergeordnete	2006	2	2	2
übergeordnete	2007	2	2	1
überlagern	1929	1	1	1
überlagern	1931	1	1	1
überlagern	1940	3	3	1
überlagern	1942	2	2	1
überlagern	1946	1	1	1
überlagern	1947	1	1	1
überlagern	1948	2	2	1
überlagern	1951	1	1	1
überlagern	1952	1	1	1
überlagern	1954	6	6	2
überlagern	1955	4	4	2
überlagern	1956	2	2	1
überlagern	1957	2	2	2
überlagern	1959	2	2	2
überlagern	1960	1	1	1
überlagern	1963	2	2	2
überlagern	1964	1	1	1
überlagern	1966	2	2	2
überlagern	1969	2	2	2
überlagern	1970	1	1	1
überlagern	1971	2	2	1
überlagern	1972	2	2	2
überlagern	1975	1	1	1
überlagern	1977	1	1	1
überlagern	1978	1	1	1
überlagern	1980	1	1	1
überlagern	1983	2	2	1
überlagern	1984	1	1	1
überlagern	1993	1	1	1
überlagern	1996	1	1	1
überlagern	2002	1	1	1
überlagern	2005	2	2	2
überlagern	2006	1	1	1
überlagern	2007	1	1	1
überlassen	1843	2	2	2
überlassen	1856	1	1	1
überlassen	1860	2	2	1
überlassen	1864	1	1	1
überlassen	1865	4	4	2
überlassen	1866	1	1	1
überlassen	1868	2	2	2
überlassen	1869	1	1	1
überlassen	1875	5	5	4
überlassen	1883	2	2	1
überlassen	1884	11	10	2
überlassen	1887	2	2	2
überlassen	1888	2	2	2
überlassen	1890	31	31	8
überlassen	1894	1	1	1
überlassen	1895	1	1	1
überlassen	1896	21	20	6
überlassen	1898	4	4	2
überlassen	1899	6	6	1
überlassen	1900	7	7	4
überlassen	1904	3	3	1
überlassen	1905	3	3	1
überlassen	1906	1	1	1
überlassen	1907	4	4	3
überlassen	1908	3	3	3
überlassen	1911	8	8	1
überlassen	1913	4	4	2
überlassen	1914	2	2	1
überlassen	1917	5	5	5
überlassen	1918	2	2	2
überlassen	1919	1	1	1
überlassen	1920	4	4	4
überlassen	1924	1	1	1
überlassen	1925	1	1	1
überlassen	1927	1	1	1
überlassen	1928	4	4	4
überlassen	1930	2	2	2
überlassen	1931	7	7	5
überlassen	1932	7	7	5
überlassen	1933	6	5	2
überlassen	1934	8	8	4
überlassen	1935	14	12	5
überlassen	1936	5	5	3
überlassen	1937	4	4	4
überlassen	1938	4	4	4
überlassen	1939	4	4	4
überlassen	1940	18	16	6
überlassen	1941	7	7	5
überlassen	1942	6	6	5
überlassen	1946	10	10	2
überlassen	1947	4	4	3
überlassen	1948	5	5	5
überlassen	1949	2	2	2
überlassen	1950	2	2	2
überlassen	1951	3	3	2
überlassen	1952	6	5	4
überlassen	1953	2	2	1
überlassen	1954	2	2	2
überlassen	1955	4	4	4
überlassen	1956	1	1	1
überlassen	1957	5	5	3
überlassen	1958	2	2	2
überlassen	1959	5	4	3
überlassen	1960	5	5	4
überlassen	1961	5	4	4
überlassen	1962	11	11	7
überlassen	1963	15	15	6
überlassen	1964	9	9	5
überlassen	1965	2	2	1
überlassen	1967	7	7	5
überlassen	1968	4	4	3
überlassen	1969	8	8	3
überlassen	1970	3	3	3
überlassen	1971	7	7	3
überlassen	1972	6	5	4
überlassen	1973	3	3	3
überlassen	1974	4	4	2
überlassen	1975	1	1	1
überlassen	1976	2	2	1
überlassen	1977	8	8	6
überlassen	1978	5	5	3
überlassen	1979	6	6	4
überlassen	1980	15	14	5
überlassen	1981	1	1	1
überlassen	1982	6	6	6
überlassen	1983	1	1	1
überlassen	1984	2	2	2
überlassen	1985	3	3	2
überlassen	1986	1	1	1
überlassen	1987	2	2	2
überlassen	1988	10	10	6
überlassen	1989	4	4	4
überlassen	1990	2	2	2
überlassen	1991	1	1	1
überlassen	1992	6	5	3
überlassen	1993	3	3	2
überlassen	1994	1	1	1
überlassen	1995	5	5	3
überlassen	1996	10	10	7
überlassen	1997	1	1	1
überlassen	1999	2	2	2
überlassen	2000	13	13	2
überlassen	2001	3	3	2
überlassen	2002	1	1	1
überlassen	2003	2	2	2
überlassen	2005	1	1	1
überlassen	2006	2	2	2
überlassen	2007	1	1	1
übernahm	1860	1	1	1
übernahm	1883	2	2	1
übernahm	1884	2	2	2
übernahm	1890	1	1	1
übernahm	1896	7	7	3
übernahm	1898	1	1	1
übernahm	1899	1	1	1
übernahm	1907	1	1	1
übernahm	1908	2	2	2
übernahm	1911	1	1	1
übernahm	1913	3	3	2
übernahm	1920	3	3	2
übernahm	1929	1	1	1
übernahm	1930	1	1	1
übernahm	1933	2	2	2
übernahm	1935	3	3	2
übernahm	1936	3	3	2
übernahm	1937	1	1	1
übernahm	1940	4	4	3
übernahm	1941	1	1	1
übernahm	1942	4	4	3
übernahm	1944	1	1	1
übernahm	1946	1	1	1
übernahm	1947	6	5	2
übernahm	1949	1	1	1
übernahm	1950	1	1	1
übernahm	1951	1	1	1
übernahm	1952	4	4	3
übernahm	1954	3	3	2
übernahm	1957	1	1	1
übernahm	1958	6	6	2
übernahm	1959	1	1	1
übernahm	1960	12	11	5
übernahm	1962	3	3	3
übernahm	1963	9	8	5
übernahm	1964	1	1	1
übernahm	1965	3	3	1
übernahm	1966	1	1	1
übernahm	1969	6	6	3
übernahm	1970	1	1	1
übernahm	1971	2	2	2
übernahm	1972	3	3	2
übernahm	1973	4	4	3
übernahm	1974	5	5	3
übernahm	1975	1	1	1
übernahm	1976	9	9	5
übernahm	1977	8	7	2
übernahm	1978	4	4	3
übernahm	1979	4	4	2
übernahm	1980	10	10	4
übernahm	1981	1	1	1
übernahm	1982	4	4	3
übernahm	1983	2	2	1
übernahm	1984	13	12	3
übernahm	1985	4	4	2
übernahm	1986	1	1	1
übernahm	1987	2	2	2
übernahm	1988	14	14	7
übernahm	1989	5	5	4
übernahm	1990	1	1	1
übernahm	1991	3	3	2
übernahm	1992	1	1	1
übernahm	1994	1	1	1
übernahm	1995	1	1	1
übernahm	1996	7	7	4
übernahm	1999	2	2	1
übernahm	2000	4	4	1
übernahm	2001	1	1	1
übernahm	2002	1	1	1
übernahm	2005	1	1	1
übernahm	2006	1	1	1
übersetzt	1820	4	4	3
übersetzt	1836	1	1	1
übersetzt	1838	2	2	2
übersetzt	1841	2	2	2
übersetzt	1843	5	5	3
übersetzt	1846	4	4	4
übersetzt	1848	1	1	1
übersetzt	1850	2	2	2
übersetzt	1853	2	2	2
übersetzt	1856	2	2	2
übersetzt	1859	1	1	1
übersetzt	1860	5	5	5
übersetzt	1863	3	2	1
übersetzt	1864	1	1	1
übersetzt	1865	2	2	2
übersetzt	1867	1	1	1
übersetzt	1869	1	1	1
übersetzt	1870	1	1	1
übersetzt	1871	2	1	1
übersetzt	1872	6	4	1
übersetzt	1873	5	5	2
übersetzt	1874	3	3	3
übersetzt	1875	8	6	3
übersetzt	1877	5	3	1
übersetzt	1878	1	1	1
übersetzt	1879	4	4	3
übersetzt	1880	1	1	1
übersetzt	1884	6	6	4
übersetzt	1885	1	1	1
übersetzt	1886	2	2	2
übersetzt	1887	11	9	3
übersetzt	1888	7	7	6
übersetzt	1889	26	19	13
übersetzt	1891	12	12	9
übersetzt	1892	13	5	2
übersetzt	1893	2	1	1
übersetzt	1894	7	5	4
übersetzt	1895	2	2	2
übersetzt	1896	12	12	7
übersetzt	1897	5	5	5
übersetzt	1898	3	3	3
übersetzt	1899	90	83	11
übersetzt	1900	2	2	2
übersetzt	1901	3	3	3
übersetzt	1902	2	2	2
übersetzt	1903	4	4	4
übersetzt	1905	2	2	2
übersetzt	1906	7	6	6
übersetzt	1907	5	3	3
übersetzt	1908	32	23	7
übersetzt	1909	22	18	5
übersetzt	1910	24	20	9
übersetzt	1911	18	18	14
übersetzt	1912	11	10	4
übersetzt	1913	23	18	9
übersetzt	1914	5	5	3
übersetzt	1916	3	3	3
übersetzt	1918	1	1	1
übersetzt	1919	1	1	1
übersetzt	1920	4	4	2
übersetzt	1922	3	3	2
übersetzt	1923	1	1	1
übersetzt	1924	3	3	2
übersetzt	1926	3	3	2
übersetzt	1927	6	6	3
übersetzt	1928	2	2	2
übersetzt	1929	3	3	1
übersetzt	1930	15	13	7
übersetzt	1931	3	3	2
übersetzt	1932	12	12	1
übersetzt	1933	3	3	3
übersetzt	1934	5	5	4
übersetzt	1935	5	5	5
übersetzt	1936	2	2	1
übersetzt	1937	4	4	4
übersetzt	1938	7	6	5
übersetzt	1939	5	4	2
übersetzt	1940	7	7	6
übersetzt	1941	16	16	3
übersetzt	1942	9	9	6
übersetzt	1943	2	2	2
übersetzt	1944	1	1	1
übersetzt	1946	5	5	3
übersetzt	1947	4	4	3
übersetzt	1949	3	2	2
übersetzt	1950	8	7	5
übersetzt	1951	2	2	2
übersetzt	1952	15	15	6
übersetzt	1953	1	1	1
übersetzt	1954	10	9	4
übersetzt	1955	6	6	2
übersetzt	1956	12	12	9
übersetzt	1957	1	1	1
übersetzt	1958	7	7	5
übersetzt	1959	10	9	6
übersetzt	1960	10	9	5
übersetzt	1961	1	1	1
übersetzt	1962	10	10	6
übersetzt	1963	15	15	11
übersetzt	1964	10	10	9
übersetzt	1965	18	16	6
übersetzt	1966	1	1	1
übersetzt	1967	19	17	5
übersetzt	1968	4	4	2
übersetzt	1969	19	15	6
übersetzt	1970	3	3	3
übersetzt	1971	12	10	3
übersetzt	1972	5	5	4
übersetzt	1973	12	12	6
übersetzt	1974	5	5	5
übersetzt	1975	3	3	2
übersetzt	1976	9	8	6
übersetzt	1977	8	8	6
übersetzt	1978	12	12	6
übersetzt	1979	7	7	5
übersetzt	1980	9	9	3
übersetzt	1981	7	7	6
übersetzt	1982	22	22	7
übersetzt	1983	41	23	7
übersetzt	1984	14	12	4
übersetzt	1985	8	8	4
übersetzt	1986	11	5	2
übersetzt	1987	14	12	6
übersetzt	1988	19	16	8
übersetzt	1989	12	11	6
übersetzt	1990	8	8	6
übersetzt	1991	1	1	1
übersetzt	1993	1	1	1
übersetzt	1995	1	1	1
übersetzt	1996	10	10	4
übersetzt	1998	2	2	1
übersetzt	1999	24	19	3
übersetzt	2000	5	5	1
übersetzt	2001	2	2	1
übersetzt	2002	7	7	3
übersetzt	2003	4	2	2
übersetzt	2004	2	2	2
übersetzt	2005	28	23	5
übersetzt	2006	11	11	4
übersetzt	2007	7	6	1
überstieg	1923	1	1	1
überstieg	1935	1	1	1
überstieg	1936	2	2	2
überstieg	1939	1	1	1
überstieg	1940	1	1	1
überstieg	1941	3	3	2
überstieg	1950	1	1	1
überstieg	1953	1	1	1
überstieg	1954	3	3	1
überstieg	1955	1	1	1
überstieg	1956	2	2	1
überstieg	1958	2	2	1
überstieg	1959	1	1	1
überstieg	1960	3	3	3
überstieg	1961	4	4	4
überstieg	1963	4	4	3
überstieg	1966	1	1	1
überstieg	1967	1	1	1
überstieg	1968	2	2	2
überstieg	1969	1	1	1
überstieg	1970	1	1	1
überstieg	1971	1	1	1
überstieg	1977	1	1	1
überstieg	1979	3	3	3
überstieg	1982	1	1	1
überstieg	1984	3	3	1
überstieg	1986	1	1	1
überstieg	1990	4	3	1
überstieg	1991	1	1	1
überstieg	1995	1	1	1
überstieg	2006	1	1	1
übertraf	1874	1	1	1
übertraf	1898	1	1	1
übertraf	1900	3	3	1
übertraf	1907	1	1	1
übertraf	1910	2	2	2
übertraf	1914	1	1	1
übertraf	1920	2	2	2
übertraf	1933	1	1	1
übertraf	1938	2	2	2
übertraf	1940	2	2	2
übertraf	1950	2	2	1
übertraf	1952	1	1	1
übertraf	1954	1	1	1
übertraf	1955	2	2	2
übertraf	1956	1	1	1
übertraf	1959	4	4	3
übertraf	1960	5	3	2
übertraf	1962	3	3	3
übertraf	1963	4	4	3
übertraf	1966	1	1	1
übertraf	1967	1	1	1
übertraf	1968	1	1	1
übertraf	1969	2	2	1
übertraf	1971	1	1	1
übertraf	1972	4	3	2
übertraf	1973	3	3	3
übertraf	1974	2	2	2
übertraf	1976	3	3	3
übertraf	1978	1	1	1
übertraf	1980	1	1	1
übertraf	1987	1	1	1
übertraf	1988	1	1	1
übertraf	1990	3	3	1
übertraf	2002	1	1	1
überwiegen	1881	1	1	1
überwiegen	1895	1	1	1
überwiegen	1896	3	3	3
überwiegen	1898	1	1	1
überwiegen	1899	4	4	2
überwiegen	1900	2	2	1
überwiegen	1909	1	1	1
überwiegen	1910	1	1	1
überwiegen	1920	2	1	1
überwiegen	1922	2	2	1
überwiegen	1927	1	1	1
überwiegen	1932	2	2	2
überwiegen	1934	1	1	1
überwiegen	1935	1	1	1
überwiegen	1936	4	2	1
überwiegen	1937	1	1	1
überwiegen	1938	2	2	2
überwiegen	1939	3	3	2
überwiegen	1941	1	1	1
überwiegen	1942	1	1	1
überwiegen	1944	1	1	1
überwiegen	1946	1	1	1
überwiegen	1947	2	2	2
überwiegen	1948	1	1	1
überwiegen	1949	1	1	1
überwiegen	1951	1	1	1
überwiegen	1952	6	6	4
überwiegen	1953	1	1	1
überwiegen	1954	8	8	5
überwiegen	1955	1	1	1
überwiegen	1956	4	4	4
überwiegen	1957	2	2	2
überwiegen	1958	1	1	1
überwiegen	1959	5	5	4
überwiegen	1960	1	1	1
überwiegen	1961	1	1	1
überwiegen	1962	14	12	4
überwiegen	1963	5	5	5
überwiegen	1964	2	2	2
überwiegen	1965	4	4	2
überwiegen	1966	2	2	2
überwiegen	1969	2	2	2
überwiegen	1970	3	3	1
überwiegen	1971	2	2	2
überwiegen	1972	3	3	2
überwiegen	1973	2	2	2
überwiegen	1975	4	4	2
überwiegen	1976	4	4	3
überwiegen	1977	7	7	4
überwiegen	1978	2	2	2
überwiegen	1979	7	6	4
überwiegen	1980	4	4	2
überwiegen	1981	1	1	1
überwiegen	1982	4	4	2
überwiegen	1983	3	3	3
überwiegen	1984	1	1	1
überwiegen	1987	2	2	2
überwiegen	1988	4	4	4
überwiegen	1989	2	1	1
überwiegen	1990	1	1	1
überwiegen	1992	1	1	1
überwiegen	1996	1	1	1
überwiegen	1999	2	2	2
überwiegen	2000	3	3	2
überwiegen	2001	2	2	1
überwiegen	2002	1	1	1
überwiegen	2006	2	2	1
œcumenical	1826	5	5	3
œcumenical	1830	1	1	1
œcumenical	1832	4	3	2
œcumenical	1835	4	3	2
œcumenical	1838	5	5	4
œcumenical	1842	2	2	2
œcumenical	1843	3	3	3
œcumenical	1844	3	3	2
œcumenical	1845	1	1	1
œcumenical	1846	6	6	5
œcumenical	1848	2	2	2
œcumenical	1849	5	5	3
œcumenical	1851	12	11	3
œcumenical	1853	3	3	3
œcumenical	1854	1	1	1
œcumenical	1857	4	4	1
œcumenical	1858	3	3	2
œcumenical	1859	9	8	4
œcumenical	1860	1	1	1
œcumenical	1861	2	2	2
œcumenical	1866	1	1	1
œcumenical	1867	4	4	4
œcumenical	1872	1	1	1
œcumenical	1873	1	1	1
œcumenical	1881	8	5	1
œcumenical	1883	4	3	2
œcumenical	1886	1	1	1
œcumenical	1887	1	1	1
œcumenical	1888	3	2	2
œcumenical	1889	69	55	3
œcumenical	1890	24	19	2
œcumenical	1893	2	2	1
œcumenical	1894	5	5	2
œcumenical	1897	2	2	1
œcumenical	1898	7	5	4
œcumenical	1907	3	3	1
œcumenical	1912	1	1	1
œcumenical	1913	13	12	6
œcumenical	1924	2	2	2
œcumenical	1934	8	7	2
œdematous	1813	6	6	1
œdematous	1819	1	1	1
œdematous	1831	1	1	1
œdematous	1834	2	2	2
œdematous	1835	5	5	2
œdematous	1836	1	1	1
œdematous	1838	2	2	1
œdematous	1839	8	8	2
œdematous	1840	7	7	2
œdematous	1842	3	3	1
œdematous	1843	3	3	2
œdematous	1844	20	17	2
œdematous	1845	3	3	3
œdematous	1846	1	1	1
œdematous	1847	1	1	1
œdematous	1848	10	10	3
œdematous	1850	16	14	1
œdematous	1852	16	15	2
œdematous	1853	29	26	2
œdematous	1854	5	4	1
œdematous	1855	20	20	5
œdematous	1856	15	14	5
œdematous	1859	2	2	1
œdematous	1860	14	14	3
œdematous	1861	9	9	2
œdematous	1862	5	4	1
œdematous	1863	6	6	1
œdematous	1864	10	9	3
œdematous	1865	3	3	2
œdematous	1866	6	6	3
œdematous	1867	25	20	6
œdematous	1868	3	3	1
œdematous	1869	39	35	5
œdematous	1870	7	7	2
œdematous	1871	2	1	1
œdematous	1872	20	20	3
œdematous	1873	34	29	8
œdematous	1874	2	2	1
œdematous	1875	14	11	2
œdematous	1876	33	32	6
œdematous	1878	17	14	3
œdematous	1879	16	15	3
œdematous	1880	27	25	6
œdematous	1881	34	29	7
œdematous	1882	28	28	5
œdematous	1883	34	32	7
œdematous	1884	76	65	8
œdematous	1885	129	105	12
œdematous	1886	35	33	5
œdematous	1887	8	8	2
œdematous	1888	9	9	1
œdematous	1889	12	12	3
œdematous	1890	25	19	3
œdematous	1891	10	9	3
œdematous	1892	3	3	2
œdematous	1893	10	10	3
œdematous	1894	30	28	5
œdematous	1895	11	11	3
œdematous	1896	22	20	6
œdematous	1897	8	8	2
œdematous	1898	1	1	1
œdematous	1899	2	1	1
œdematous	1900	10	7	2
œdematous	1901	12	8	3
œdematous	1903	9	8	2
œdematous	1905	31	23	4
œdematous	1906	10	9	5
œdematous	1907	13	11	1
œdematous	1909	1	1	1
œdematous	1910	6	5	2
œdematous	1914	1	1	1
œdematous	1919	3	3	2
œdematous	1922	3	3	2
œdematous	1926	1	1	1
œdematous	1937	1	1	1
œdematous	1946	51	38	1
œdematous	1949	13	8	1
œdematous	1953	1	1	1
œdematous	1964	10	8	1
œternum	1818	1	1	1
œternum	1820	1	1	1
œternum	1824	1	1	1
œternum	1825	1	1	1
œternum	1828	1	1	1
œternum	1829	5	5	3
œternum	1831	2	2	1
œternum	1833	1	1	1
œternum	1834	1	1	1
œternum	1836	1	1	1
œternum	1839	3	3	1
œternum	1840	2	2	2
œternum	1841	13	10	3
œternum	1842	1	1	1
œternum	1843	2	2	2
œternum	1846	1	1	1
œternum	1848	1	1	1
œternum	1849	2	2	2
œternum	1851	1	1	1
œternum	1852	1	1	1
œternum	1853	3	3	3
œternum	1857	4	4	2
œternum	1858	5	5	3
œternum	1861	1	1	1
œternum	1863	3	3	3
œternum	1864	2	2	2
œternum	1866	1	1	1
œternum	1867	4	4	2
œternum	1870	2	2	1
œternum	1873	1	1	1
œternum	1874	1	1	1
œternum	1875	1	1	1
œternum	1879	2	2	1
œternum	1882	2	2	1
œternum	1885	1	1	1
œternum	1889	1	1	1
œternum	1894	1	1	1
œternum	1897	2	2	1
œternum	1898	3	3	3
œternum	1899	9	9	5
œternum	1904	1	1	1
œternum	1909	1	1	1
œternum	1928	2	2	1
œternum	1929	1	1	1
œternum	1957	1	1	1
œternum	1962	2	2	1
œternum	2006	1	1	1
œther	1813	9	9	1
œther	1814	1	1	1
œther	1815	1	1	1
œther	1816	1	1	1
œther	1827	2	2	2
œther	1829	3	3	3
œther	1831	1	1	1
œther	1832	2	2	2
œther	1836	1	1	1
œther	1838	2	2	2
œther	1840	9	4	3
œther	1844	2	2	1
œther	1845	2	2	2
œther	1846	1	1	1
œther	1847	1	1	1
œther	1848	1	1	1
œther	1849	1	1	1
œther	1850	4	3	2
œther	1851	14	10	3
œther	1852	1	1	1
œther	1853	1	1	1
œther	1854	1	1	1
œther	1855	1	1	1
œther	1856	5	3	1
œther	1860	4	2	2
œther	1861	1	1	1
œther	1862	1	1	1
œther	1863	5	5	5
œther	1864	1	1	1
œther	1865	1	1	1
œther	1866	4	3	2
œther	1867	1	1	1
œther	1869	1	1	1
œther	1870	1	1	1
œther	1871	1	1	1
œther	1872	15	12	1
œther	1873	1	1	1
œther	1875	2	2	2
œther	1880	1	1	1
œther	1882	1	1	1
œther	1884	3	3	2
œther	1885	3	3	2
œther	1886	2	2	2
œther	1888	28	6	2
œther	1889	3	1	1
œther	1894	1	1	1
œther	1898	1	1	1
œther	1900	1	1	1
œther	1901	2	2	2
œther	1905	5	3	2
œther	1909	1	1	1
œther	1938	1	1	1
œther	1947	1	1	1
œuf	1769	1	1	1
œuf	1794	2	1	1
œuf	1804	1	1	1
œuf	1807	2	2	1
œuf	1810	2	2	1
œuf	1813	2	2	2
œuf	1816	2	2	1
œuf	1817	1	1	1
œuf	1827	3	2	2
œuf	1831	2	2	2
œuf	1832	1	1	1
œuf	1833	1	1	1
œuf	1834	1	1	1
œuf	1835	1	1	1
œuf	1838	1	1	1
œuf	1839	1	1	1
œuf	1840	2	2	2
œuf	1841	1	1	1
œuf	1847	1	1	1
œuf	1849	24	16	4
œuf	1852	1	1	1
œuf	1853	2	2	2
œuf	1855	3	3	3
œuf	1862	1	1	1
œuf	1869	1	1	1
œuf	1872	4	4	4
œuf	1873	2	2	2
œuf	1876	2	2	2
œuf	1877	2	2	2
œuf	1882	1	1	1
œuf	1883	5	3	3
œuf	1884	4	3	3
œuf	1888	2	2	2
œuf	1890	3	3	2
œuf	1891	2	2	2
œuf	1894	2	2	2
œuf	1895	1	1	1
œuf	1896	7	7	1
œuf	1897	1	1	1
œuf	1898	105	60	2
œuf	1899	15	7	7
œuf	1900	8	8	8
œuf	1901	3	3	2
œuf	1903	2	2	2
œuf	1910	2	2	2
œuf	1912	6	3	1
œuf	1914	1	1	1
œuf	1916	1	1	1
œuf	1917	22	10	2
œuf	1918	3	3	3
œuf	1919	3	2	1
œuf	1922	3	2	1
œuf	1923	2	2	2
œuf	1925	1	1	1
œuf	1928	14	10	1
œuf	1929	1	1	1
œuf	1930	1	1	1
œuf	1931	1	1	1
œuf	1932	2	2	2
œuf	1934	1	1	1
œuf	1936	9	4	2
œuf	1938	1	1	1
œuf	1939	3	2	1
œuf	1941	3	2	2
œuf	1942	4	2	2
œuf	1944	1	1	1
œuf	1945	2	2	1
œuf	1946	4	1	1
œuf	1947	1	1	1
œuf	1950	2	2	2
œuf	1951	20	14	5
œuf	1954	27	20	2
œuf	1956	2	1	1
œuf	1957	1	1	1
œuf	1958	1	1	1
œuf	1959	3	3	2
œuf	1961	9	6	4
œuf	1963	2	2	2
œuf	1966	1	1	1
œuf	1967	11	8	3
œuf	1969	4	2	2
œuf	1970	1	1	1
œuf	1971	4	3	2
œuf	1973	2	1	1
œuf	1975	1	1	1
œuf	1977	1	1	1
œuf	1978	1	1	1
œuf	1980	2	2	1
œuf	1981	1	1	1
œuf	1983	2	2	2
œuf	1984	2	2	1
œuf	1985	4	3	1
œuf	1988	2	2	1
œuf	1990	2	2	1
œuf	1992	1	1	1
œuf	1995	2	2	1
œuf	1996	1	1	1
œuf	1997	2	2	1
œuf	2000	1	1	1
œuf	2004	1	1	1
œuf	2006	2	2	2
œuf	2007	1	1	1
œuures	1821	1	1	1
œuures	1858	1	1	1
œuures	1872	1	1	1
œuures	1897	4	4	2
œuures	1898	36	31	23
œuures	1899	21	21	18
œuures	1909	2	2	1
œuures	1933	1	1	1
œuures	1936	4	4	3
œuures	1975	1	1	1
А1ГО	1836	1	1	1
А1ГО	1860	4	4	4
А1ГО	1888	1	1	1
А1ГО	1892	1	1	1
А1ГО	1898	1	1	1
А1ГО	1904	1	1	1
А1ГО	1910	1	1	1
А1ГО	1914	1	1	1
А1ГО	1915	1	1	1
А1ГО	1916	1	1	1
А1ГО	1917	1	1	1
А1ГО	1922	3	3	3
А1ГО	1925	3	3	3
А1ГО	1926	1	1	1
А1ГО	1928	1	1	1
А1ГО	1929	3	3	3
А1ГО	1930	1	1	1
А1ГО	1931	3	3	3
А1ГО	1933	3	3	3
А1ГО	1934	1	1	1
А1ГО	1935	2	2	2
А1ГО	1937	2	2	2
А1ГО	1939	5	5	5
А1ГО	1940	1	1	1
А1ГО	1941	1	1	1
А1ГО	1943	3	3	3
А1ГО	1944	1	1	1
А1ГО	1945	3	3	3
А1ГО	1947	4	4	2
А1ГО	1948	2	2	2
А1ГО	1949	5	5	4
А1ГО	1950	2	2	2
А1ГО	1951	2	2	2
А1ГО	1953	1	1	1
А1ГО	1954	4	4	4
А1ГО	1955	1	1	1
А1ГО	1957	1	1	1
А1ГО	1958	1	1	1
А1ГО	1966	2	2	2
А1ГО	1968	2	2	1
А1ГО	1974	1	1	1
А1ГО	1977	1	1	1
А1ГО	1988	2	2	2
АГ	1831	2	2	2
АГ	1836	2	2	2
АГ	1837	1	1	1
АГ	1843	2	2	2
АГ	1845	1	1	1
АГ	1846	1	1	1
АГ	1852	1	1	1
АГ	1853	2	2	2
АГ	1854	2	2	2
АГ	1855	4	1	1
АГ	1856	3	3	1
АГ	1858	2	2	2
АГ	1860	1	1	1
АГ	1864	1	1	1
АГ	1865	1	1	1
АГ	1872	1	1	1
АГ	1875	1	1	1
АГ	1878	1	1	1
АГ	1882	1	1	1
АГ	1884	3	3	3
АГ	1885	1	1	1
АГ	1886	1	1	1
АГ	1889	3	3	3
АГ	1893	2	2	2
АГ	1895	3	3	2
АГ	1898	2	2	2
АГ	1901	1	1	1
АГ	1904	1	1	1
АГ	1906	1	1	1
АГ	1907	1	1	1
АГ	1911	2	2	2
АГ	1913	2	2	2
АГ	1924	3	3	3
АГ	1925	2	2	2
АГ	1927	2	2	1
АГ	1930	2	2	2
АГ	1931	2	2	2
АГ	1933	1	1	1
АГ	1934	2	2	2
АГ	1935	1	1	1
АГ	1936	6	4	1
АГ	1937	1	1	1
АГ	1940	3	3	3
АГ	1941	2	2	2
АГ	1942	4	4	3
АГ	1943	2	2	2
АГ	1944	3	3	3
АГ	1946	1	1	1
АГ	1947	2	2	2
АГ	1948	2	2	2
АГ	1949	4	4	2
АГ	1950	2	2	2
АГ	1951	1	1	1
АГ	1952	9	6	2
АГ	1953	2	2	2
АГ	1954	1	1	1
АГ	1956	2	2	2
АГ	1958	1	1	1
АГ	1960	2	2	2
АГ	1961	1	1	1
АГ	1963	1	1	1
АГ	1964	3	2	2
АГ	1969	3	3	3
АГ	1972	3	3	2
АГ	1974	2	2	2
АГ	1977	2	2	2
АГ	1978	2	2	2
АГ	1979	3	3	3
АГ	1980	1	1	1
АГ	1983	1	1	1
АГ	1989	1	1	1
АГ	1990	3	2	1
АГ	1991	1	1	1
АГ	1993	1	1	1
АГ	1999	1	1	1
АГ	2006	1	1	1
Аш	1841	1	1	1
Аш	1850	1	1	1
Аш	1854	1	1	1
Аш	1859	1	1	1
Аш	1866	1	1	1
Аш	1867	2	2	2
Аш	1869	1	1	1
Аш	1877	1	1	1
Аш	1879	3	3	2
Аш	1888	1	1	1
Аш	1889	1	1	1
Аш	1891	2	2	2
Аш	1898	2	2	2
Аш	1901	1	1	1
Аш	1904	1	1	1
Аш	1914	1	1	1
Аш	1915	1	1	1
Аш	1924	1	1	1
Аш	1927	1	1	1
Аш	1930	1	1	1
Аш	1931	1	1	1
Аш	1935	1	1	1
Аш	1936	1	1	1
Аш	1937	1	1	1
Аш	1938	2	2	2
Аш	1939	1	1	1
Аш	1941	1	1	1
Аш	1945	1	1	1
Аш	1949	1	1	1
Аш	1950	1	1	1
Аш	1951	2	2	2
Аш	1954	2	1	1
Аш	1957	3	3	3
Аш	1959	1	1	1
Аш	1961	3	3	3
Аш	1962	2	2	2
Аш	1964	1	1	1
Аш	1965	1	1	1
Аш	1968	1	1	1
Аш	1983	1	1	1
